stem,image_path,mask_coral_path,source,split
C8_BC_ESa_T3_29nov24_CDaza_corr,data\final_dataset\train\images\C8_BC_ESa_T3_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C8_BC_ESa_T3_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C8_BC_ESb_T1_29nov24_CGomez_corr,data\final_dataset\train\images\C8_BC_ESb_T1_29nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C8_BC_ESb_T1_29nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C8_BC_ESb_T2_29nov24_CGomez_corr,data\final_dataset\train\images\C8_BC_ESb_T2_29nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C8_BC_ESb_T2_29nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C8_BC_ESb_T3_29nov24_CGomez_corr,data\final_dataset\train\images\C8_BC_ESb_T3_29nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C8_BC_ESb_T3_29nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C8_BC_PM_T1_29nov24_CDaza_corr,data\final_dataset\train\images\C8_BC_PM_T1_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C8_BC_PM_T1_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C8_BC_PM_T2_29nov24_CDaza_corr,data\final_dataset\train\images\C8_BC_PM_T2_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C8_BC_PM_T2_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C8_BC_PM_T3_29nov24_CDaza_corr,data\final_dataset\train\images\C8_BC_PM_T3_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C8_BC_PM_T3_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C8_BC_PP_T1_29nov24_HBenavides_corr,data\final_dataset\train\images\C8_BC_PP_T1_29nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C8_BC_PP_T1_29nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C8_BC_PP_T2_29nov24_HBenavides_corr,data\final_dataset\train\images\C8_BC_PP_T2_29nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C8_BC_PP_T2_29nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C8_BC_PP_T3_29nov24_HBenavides_corr,data\final_dataset\train\images\C8_BC_PP_T3_29nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C8_BC_PP_T3_29nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C8_BC_PSa_T1_29nov24_CDaza_corr,data\final_dataset\train\images\C8_BC_PSa_T1_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C8_BC_PSa_T1_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C8_BC_PSa_T2_29nov24_CDaza_corr,data\final_dataset\train\images\C8_BC_PSa_T2_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C8_BC_PSa_T2_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C8_BC_PSa_T3_29nov24_CDaza_corr,data\final_dataset\train\images\C8_BC_PSa_T3_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C8_BC_PSa_T3_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C8_BC_PSb_T1_29nov24_HBenavides_corr,data\final_dataset\train\images\C8_BC_PSb_T1_29nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C8_BC_PSb_T1_29nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C8_BC_PSb_T2_29nov24_HBenavides_corr,data\final_dataset\train\images\C8_BC_PSb_T2_29nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C8_BC_PSb_T2_29nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C8_Gr_PM_T1_30nov24_CGomez_corr,data\final_dataset\train\images\C8_Gr_PM_T1_30nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C8_Gr_PM_T1_30nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C8_Gr_PM_T2_30nov24_CGomez_corr,data\final_dataset\train\images\C8_Gr_PM_T2_30nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C8_Gr_PM_T2_30nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C8_Gr_PM_T3_30nov24_CGomez_corr,data\final_dataset\train\images\C8_Gr_PM_T3_30nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C8_Gr_PM_T3_30nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C8_Gr_PP_T1_30nov24_HBenavides_corr,data\final_dataset\train\images\C8_Gr_PP_T1_30nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C8_Gr_PP_T1_30nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C8_Gr_PP_T2_30nov24_HBenavides_corr,data\final_dataset\train\images\C8_Gr_PP_T2_30nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C8_Gr_PP_T2_30nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C8_Gr_PP_T3_30nov24_HBenavides_corr,data\final_dataset\train\images\C8_Gr_PP_T3_30nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C8_Gr_PP_T3_30nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C8_Gr_PSa_T1_30nov24_CDaza_corr,data\final_dataset\train\images\C8_Gr_PSa_T1_30nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C8_Gr_PSa_T1_30nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C8_Gr_PSa_T2_30nov24_CDaza_corr,data\final_dataset\train\images\C8_Gr_PSa_T2_30nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C8_Gr_PSa_T2_30nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C8_Gr_PSa_T3_30nov24_CDaza_corr,data\final_dataset\train\images\C8_Gr_PSa_T3_30nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C8_Gr_PSa_T3_30nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C8_Gy_EM_T1_27nov24_CGomez_corr,data\final_dataset\train\images\C8_Gy_EM_T1_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C8_Gy_EM_T1_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C8_Gy_EM_T2_27nov24_CGomez_corr,data\final_dataset\train\images\C8_Gy_EM_T2_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C8_Gy_EM_T2_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C8_Gy_EP_T1_27nov24_HBenavides_corr,data\final_dataset\train\images\C8_Gy_EP_T1_27nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C8_Gy_EP_T1_27nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C8_Gy_EP_T2_27nov24_HBenavides_corr,data\final_dataset\train\images\C8_Gy_EP_T2_27nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C8_Gy_EP_T2_27nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C8_Gy_EP_T3_27nov24_HBenavides_corr,data\final_dataset\train\images\C8_Gy_EP_T3_27nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C8_Gy_EP_T3_27nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C8_Gy_ESa_T1_27nov24_HBenavides_corr,data\final_dataset\train\images\C8_Gy_ESa_T1_27nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C8_Gy_ESa_T1_27nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C8_Gy_ESa_T2_27nov24_HBenavides_corr,data\final_dataset\train\images\C8_Gy_ESa_T2_27nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C8_Gy_ESa_T2_27nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C8_Gy_ESa_T3_27nov24_HBenavides_corr,data\final_dataset\train\images\C8_Gy_ESa_T3_27nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C8_Gy_ESa_T3_27nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C8_Gy_ESb_T1_27nov24_CGomez_corr,data\final_dataset\train\images\C8_Gy_ESb_T1_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C8_Gy_ESb_T1_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C8_Gy_ESb_T2_27nov24_CGomez_corr,data\final_dataset\train\images\C8_Gy_ESb_T2_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C8_Gy_ESb_T2_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C8_Gy_ESb_T3_27nov24_CGomez_corr,data\final_dataset\train\images\C8_Gy_ESb_T3_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C8_Gy_ESb_T3_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C8_Gy_PM_T1_27nov24_CGomez_corr,data\final_dataset\train\images\C8_Gy_PM_T1_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C8_Gy_PM_T1_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C8_Gy_PM_T2_27nov24_CGomez_corr,data\final_dataset\train\images\C8_Gy_PM_T2_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C8_Gy_PM_T2_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C8_Gy_PM_T3_27nov24_CGomez_corr,data\final_dataset\train\images\C8_Gy_PM_T3_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C8_Gy_PM_T3_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C8_Gy_PP_T1_27nov24_CDaza_corr,data\final_dataset\train\images\C8_Gy_PP_T1_27nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C8_Gy_PP_T1_27nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C8_Gy_PP_T2_27nov24_CDaza_corr,data\final_dataset\train\images\C8_Gy_PP_T2_27nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C8_Gy_PP_T2_27nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C8_Gy_PP_T3_27nov24_CDaza_corr,data\final_dataset\train\images\C8_Gy_PP_T3_27nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C8_Gy_PP_T3_27nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C8_Gy_PSa_T1_27nov24_CDaza_corr,data\final_dataset\train\images\C8_Gy_PSa_T1_27nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C8_Gy_PSa_T1_27nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C8_Gy_PSb_T1_27nov24_CGomez_corr,data\final_dataset\train\images\C8_Gy_PSb_T1_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C8_Gy_PSb_T1_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C8_Gy_PSb_T2_27nov24_CGomez_corr,data\final_dataset\train\images\C8_Gy_PSb_T2_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C8_Gy_PSb_T2_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C8_Gy_PSb_T3_27nov24_CGomez_corr,data\final_dataset\train\images\C8_Gy_PSb_T3_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C8_Gy_PSb_T3_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C8_PB_PM_T1_19nov24_CGomez_Corr,data\final_dataset\train\images\C8_PB_PM_T1_19nov24_CGomez_Corr.jpg,data\final_dataset\train\masks_coral\C8_PB_PM_T1_19nov24_CGomez_Corr.png,coral_bleaching_reefsupport,train
C8_PB_PP_T1_19nov24_CGomez_Corr,data\final_dataset\train\images\C8_PB_PP_T1_19nov24_CGomez_Corr.jpg,data\final_dataset\train\masks_coral\C8_PB_PP_T1_19nov24_CGomez_Corr.png,coral_bleaching_reefsupport,train
C8_PB_PP_T3_19nov24_CGomez_Corr,data\final_dataset\train\images\C8_PB_PP_T3_19nov24_CGomez_Corr.jpg,data\final_dataset\train\masks_coral\C8_PB_PP_T3_19nov24_CGomez_Corr.png,coral_bleaching_reefsupport,train
C8_PB_PSA_T1_19nov24_HBenavides_Corr,data\final_dataset\train\images\C8_PB_PSA_T1_19nov24_HBenavides_Corr.jpg,data\final_dataset\train\masks_coral\C8_PB_PSA_T1_19nov24_HBenavides_Corr.png,coral_bleaching_reefsupport,train
C8_PB_PSA_T2_19nov24_HBenavides_Corr,data\final_dataset\train\images\C8_PB_PSA_T2_19nov24_HBenavides_Corr.jpg,data\final_dataset\train\masks_coral\C8_PB_PSA_T2_19nov24_HBenavides_Corr.png,coral_bleaching_reefsupport,train
C8_PB_PSb_T1_19nov24_HBenavides_Corr,data\final_dataset\train\images\C8_PB_PSb_T1_19nov24_HBenavides_Corr.jpg,data\final_dataset\train\masks_coral\C8_PB_PSb_T1_19nov24_HBenavides_Corr.png,coral_bleaching_reefsupport,train
C8_PB_PSb_T2_19nov24_HBenavides_Corr,data\final_dataset\train\images\C8_PB_PSb_T2_19nov24_HBenavides_Corr.jpg,data\final_dataset\train\masks_coral\C8_PB_PSb_T2_19nov24_HBenavides_Corr.png,coral_bleaching_reefsupport,train
C8_PB_PSb_T3_19nov24_HBenavides_Corr,data\final_dataset\train\images\C8_PB_PSb_T3_19nov24_HBenavides_Corr.jpg,data\final_dataset\train\masks_coral\C8_PB_PSb_T3_19nov24_HBenavides_Corr.png,coral_bleaching_reefsupport,train
C9_BC_EM_T1_29nov24_CGomez_corr,data\final_dataset\train\images\C9_BC_EM_T1_29nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C9_BC_EM_T1_29nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C9_BC_EM_T2_29nov24_CGomez_corr,data\final_dataset\train\images\C9_BC_EM_T2_29nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C9_BC_EM_T2_29nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C9_BC_EM_T3_29nov24_CGomez_corr,data\final_dataset\train\images\C9_BC_EM_T3_29nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C9_BC_EM_T3_29nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C9_BC_EP_T1_29nov24_CDaza_corr,data\final_dataset\train\images\C9_BC_EP_T1_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C9_BC_EP_T1_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C9_BC_EP_T2_29nov24_CDaza_corr,data\final_dataset\train\images\C9_BC_EP_T2_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C9_BC_EP_T2_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C9_BC_EP_T3_29nov24_CDaza_corr,data\final_dataset\train\images\C9_BC_EP_T3_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C9_BC_EP_T3_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C9_BC_ESa_T1_29nov24_CDaza_corr,data\final_dataset\train\images\C9_BC_ESa_T1_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C9_BC_ESa_T1_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C9_BC_ESa_T2_29nov24_CDaza_corr,data\final_dataset\train\images\C9_BC_ESa_T2_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C9_BC_ESa_T2_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C9_BC_ESa_T3_29nov24_CDaza_corr,data\final_dataset\train\images\C9_BC_ESa_T3_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C9_BC_ESa_T3_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C9_BC_ESb_T1_29nov24_CGomez_corr,data\final_dataset\train\images\C9_BC_ESb_T1_29nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C9_BC_ESb_T1_29nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C9_BC_ESb_T2_29nov24_CGomez_corr,data\final_dataset\train\images\C9_BC_ESb_T2_29nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C9_BC_ESb_T2_29nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C9_BC_ESb_T3_29nov24_CGomez_corr,data\final_dataset\train\images\C9_BC_ESb_T3_29nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C9_BC_ESb_T3_29nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C9_BC_PM_T1_29nov24_CDaza_corr,data\final_dataset\train\images\C9_BC_PM_T1_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C9_BC_PM_T1_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C9_BC_PM_T2_29nov24_CDaza_corr,data\final_dataset\train\images\C9_BC_PM_T2_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C9_BC_PM_T2_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C9_BC_PM_T3_29nov24_CDaza_corr,data\final_dataset\train\images\C9_BC_PM_T3_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C9_BC_PM_T3_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C9_BC_PP_T1_29nov24_HBenavides_corr,data\final_dataset\train\images\C9_BC_PP_T1_29nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C9_BC_PP_T1_29nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C9_BC_PP_T2_29nov24_HBenavides_corr,data\final_dataset\train\images\C9_BC_PP_T2_29nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C9_BC_PP_T2_29nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C9_BC_PP_T3_29nov24_HBenavides_corr,data\final_dataset\train\images\C9_BC_PP_T3_29nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C9_BC_PP_T3_29nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C9_BC_PSa_T1_29nov24_CDaza_corr,data\final_dataset\train\images\C9_BC_PSa_T1_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C9_BC_PSa_T1_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C9_BC_PSa_T2_29nov24_CDaza_corr,data\final_dataset\train\images\C9_BC_PSa_T2_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C9_BC_PSa_T2_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C9_BC_PSa_T3_29nov24_CDaza_corr,data\final_dataset\train\images\C9_BC_PSa_T3_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C9_BC_PSa_T3_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C9_BC_PSb_T1_29nov24_HBenavides_corr,data\final_dataset\train\images\C9_BC_PSb_T1_29nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C9_BC_PSb_T1_29nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C9_BC_PSb_T2_29nov24_HBenavides_corr,data\final_dataset\train\images\C9_BC_PSb_T2_29nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C9_BC_PSb_T2_29nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C9_Gr_PM_T1_30nov24_CGomez_corr,data\final_dataset\train\images\C9_Gr_PM_T1_30nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C9_Gr_PM_T1_30nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C9_Gr_PM_T2_30nov24_CGomez_corr,data\final_dataset\train\images\C9_Gr_PM_T2_30nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C9_Gr_PM_T2_30nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C9_Gr_PM_T3_30nov24_CGomez_corr,data\final_dataset\train\images\C9_Gr_PM_T3_30nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C9_Gr_PM_T3_30nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C9_Gr_PP_T1_30nov24_HBenavides_corr,data\final_dataset\train\images\C9_Gr_PP_T1_30nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C9_Gr_PP_T1_30nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C9_Gr_PP_T2_30nov24_HBenavides_corr,data\final_dataset\train\images\C9_Gr_PP_T2_30nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C9_Gr_PP_T2_30nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C9_Gr_PP_T3_30nov24_HBenavides_corr,data\final_dataset\train\images\C9_Gr_PP_T3_30nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C9_Gr_PP_T3_30nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C9_Gr_PSa_T1_30nov24_CDaza_corr,data\final_dataset\train\images\C9_Gr_PSa_T1_30nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C9_Gr_PSa_T1_30nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C9_Gr_PSa_T2_30nov24_CDaza_corr,data\final_dataset\train\images\C9_Gr_PSa_T2_30nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C9_Gr_PSa_T2_30nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C9_Gr_PSa_T3_30nov24_CDaza_corr,data\final_dataset\train\images\C9_Gr_PSa_T3_30nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C9_Gr_PSa_T3_30nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C9_Gy_EM_T1_27nov24_CGomez_corr,data\final_dataset\train\images\C9_Gy_EM_T1_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C9_Gy_EM_T1_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C9_Gy_EM_T2_27nov24_CGomez_corr,data\final_dataset\train\images\C9_Gy_EM_T2_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C9_Gy_EM_T2_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C9_Gy_EP_T1_27nov24_HBenavides_corr,data\final_dataset\train\images\C9_Gy_EP_T1_27nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C9_Gy_EP_T1_27nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C9_Gy_EP_T2_27nov24_HBenavides_corr,data\final_dataset\train\images\C9_Gy_EP_T2_27nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C9_Gy_EP_T2_27nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C9_Gy_EP_T3_27nov24_HBenavides_corr,data\final_dataset\train\images\C9_Gy_EP_T3_27nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C9_Gy_EP_T3_27nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C9_Gy_ESa_T1_27nov24_HBenavides_corr,data\final_dataset\train\images\C9_Gy_ESa_T1_27nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C9_Gy_ESa_T1_27nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C9_Gy_ESa_T2_27nov24_HBenavides_corr,data\final_dataset\train\images\C9_Gy_ESa_T2_27nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C9_Gy_ESa_T2_27nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C9_Gy_ESa_T3_27nov24_HBenavides_corr,data\final_dataset\train\images\C9_Gy_ESa_T3_27nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C9_Gy_ESa_T3_27nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C9_Gy_ESb_T1_27nov24_CGomez_corr,data\final_dataset\train\images\C9_Gy_ESb_T1_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C9_Gy_ESb_T1_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C9_PB_PM_T1_19nov24_CGomez_Corr,data\final_dataset\train\images\C9_PB_PM_T1_19nov24_CGomez_Corr.jpg,data\final_dataset\train\masks_coral\C9_PB_PM_T1_19nov24_CGomez_Corr.png,coral_bleaching_reefsupport,train
C9_PB_PM_T2_19nov24_CGomez_Corr,data\final_dataset\train\images\C9_PB_PM_T2_19nov24_CGomez_Corr.jpg,data\final_dataset\train\masks_coral\C9_PB_PM_T2_19nov24_CGomez_Corr.png,coral_bleaching_reefsupport,train
C9_PB_PP_T1_19nov24_CGomez_Corr,data\final_dataset\train\images\C9_PB_PP_T1_19nov24_CGomez_Corr.jpg,data\final_dataset\train\masks_coral\C9_PB_PP_T1_19nov24_CGomez_Corr.png,coral_bleaching_reefsupport,train
C9_PB_PP_T2_19nov24_CGomez_Corr,data\final_dataset\train\images\C9_PB_PP_T2_19nov24_CGomez_Corr.jpg,data\final_dataset\train\masks_coral\C9_PB_PP_T2_19nov24_CGomez_Corr.png,coral_bleaching_reefsupport,train
C9_PB_PP_T3_19nov24_CGomez_Corr,data\final_dataset\train\images\C9_PB_PP_T3_19nov24_CGomez_Corr.jpg,data\final_dataset\train\masks_coral\C9_PB_PP_T3_19nov24_CGomez_Corr.png,coral_bleaching_reefsupport,train
C9_PB_PSb_T1_19nov24_HBenavides_Corr,data\final_dataset\train\images\C9_PB_PSb_T1_19nov24_HBenavides_Corr.jpg,data\final_dataset\train\masks_coral\C9_PB_PSb_T1_19nov24_HBenavides_Corr.png,coral_bleaching_reefsupport,train
C9_PB_PSb_T2_19nov24_HBenavides_Corr,data\final_dataset\train\images\C9_PB_PSb_T2_19nov24_HBenavides_Corr.jpg,data\final_dataset\train\masks_coral\C9_PB_PSb_T2_19nov24_HBenavides_Corr.png,coral_bleaching_reefsupport,train
C9_PB_PSb_T3_19nov24_HBenavides_Corr,data\final_dataset\train\images\C9_PB_PSb_T3_19nov24_HBenavides_Corr.jpg,data\final_dataset\train\masks_coral\C9_PB_PSb_T3_19nov24_HBenavides_Corr.png,coral_bleaching_reefsupport,train
20220912_AnB_CB10 (103),data\final_dataset\train\images\20220912_AnB_CB10 (103).jpg,data\final_dataset\train\masks_coral\20220912_AnB_CB10 (103).png,SEAFLOWER_BOLIVAR,train
20220912_AnB_CB10 (104),data\final_dataset\train\images\20220912_AnB_CB10 (104).jpg,data\final_dataset\train\masks_coral\20220912_AnB_CB10 (104).png,SEAFLOWER_BOLIVAR,train
20220912_AnB_CB10 (110),data\final_dataset\train\images\20220912_AnB_CB10 (110).jpg,data\final_dataset\train\masks_coral\20220912_AnB_CB10 (110).png,SEAFLOWER_BOLIVAR,train
20220912_AnB_CB10 (111),data\final_dataset\train\images\20220912_AnB_CB10 (111).jpg,data\final_dataset\train\masks_coral\20220912_AnB_CB10 (111).png,SEAFLOWER_BOLIVAR,train
